type	latitude	longitude	altitude (m)	name	desc
T	45.099460000	3.748290000	811.8		
T	45.099360000	3.748360000	811.7		
T	45.099040000	3.748550000	811.1		
T	45.098620000	3.748850000	809.8		
T	45.097990000	3.749290000	809.4		
T	45.097740000	3.749470000	810.0		
T	45.097440000	3.749660000	810.2		
T	45.097280000	3.749770000	809.7		
T	45.097080000	3.749870000	809.1		
T	45.096900000	3.749930000	808.7		
T	45.096750000	3.749980000	808.2		
T	45.096540000	3.750030000	807.5		
T	45.096370000	3.750060000	806.8		
T	45.096170000	3.750080000	806.0		
T	45.096070000	3.750080000	805.7		
T	45.095870000	3.750070000	805.0		
T	45.095740000	3.750070000	804.5		
T	45.095530000	3.750040000	803.8		
T	45.095370000	3.750000000	803.3		
T	45.094750000	3.749820000	803.7		
T	45.094570000	3.749780000	804.6		
T	45.094370000	3.749770000	805.5		
T	45.094200000	3.749760000	806.3		
T	45.093940000	3.749780000	807.0		
T	45.093750000	3.749810000	807.6		
T	45.093570000	3.749850000	808.3		
T	45.093430000	3.749900000	809.1		
T	45.093040000	3.750030000	809.1		
T	45.092790000	3.750150000	808.7		
T	45.092620000	3.750260000	808.2		
T	45.092460000	3.750380000	808.0		
T	45.092140000	3.750650000	809.1		
T	45.091790000	3.751010000	809.8		
T	45.091640000	3.751200000	810.2		
T	45.091320000	3.751580000	812.2		
T	45.091100000	3.751830000	813.0		
T	45.090880000	3.752050000	813.8		
T	45.090580000	3.752320000	814.2		
T	45.090390000	3.752450000	814.2		
T	45.090220000	3.752550000	814.2		
T	45.090010000	3.752670000	814.0		
T	45.089710000	3.752790000	814.5		
T	45.089450000	3.752870000	815.5		
T	45.089360000	3.752900000	815.9		
T	45.089310000	3.752910000	816.2		
T	45.089240000	3.752920000	816.6		
T	45.089110000	3.752920000	817.3		
T	45.088900000	3.752930000	818.6		
T	45.088610000	3.752920000	820.3		
T	45.088060000	3.752900000	823.1		
T	45.087250000	3.752850000	826.8		
T	45.086910000	3.752820000	828.8		
T	45.086560000	3.752810000	830.4		
T	45.086380000	3.752810000	830.7		
T	45.086250000	3.752820000	830.8		
T	45.085960000	3.752860000	831.1		
T	45.085480000	3.752940000	831.1		
T	45.084750000	3.753070000	830.4		
T	45.084590000	3.753080000	830.1		
T	45.084350000	3.753100000	829.7		
T	45.083910000	3.753160000	829.4		
T	45.083880000	3.753160000	829.4		
T	45.083800000	3.753180000	829.4		
T	45.083700000	3.753200000	829.4		
T	45.083570000	3.753230000	829.4		
T	45.083120000	3.753320000	828.9		
T	45.082760000	3.753410000	827.3		
T	45.082650000	3.753460000	826.5		
T	45.082110000	3.753580000	825.2		
T	45.082070000	3.753590000	825.1		
T	45.081850000	3.753660000	824.6		
T	45.081670000	3.753720000	824.3		
T	45.081540000	3.753780000	823.2		
T	45.081300000	3.753900000	821.4		
T	45.081090000	3.754010000	820.2		
T	45.080830000	3.754160000	819.1		
T	45.080370000	3.754470000	824.7		
T	45.080160000	3.754630000	827.2		
T	45.080090000	3.754680000	828.1		
T	45.079950000	3.754800000	829.6		
T	45.079790000	3.754950000	830.9		
T	45.079600000	3.755160000	831.9		
T	45.079420000	3.755360000	832.4		
T	45.079250000	3.755550000	832.5		
T	45.079100000	3.755750000	832.5		
T	45.079030000	3.755840000	832.7		
T	45.078930000	3.755970000	833.4		
T	45.078680000	3.756320000	834.8		
T	45.078420000	3.756690000	835.8		
T	45.078190000	3.757020000	836.3		
T	45.077890000	3.757410000	835.9		
T	45.077760000	3.757560000	835.6		
T	45.077760000	3.757560000	835.6		
T	45.077730000	3.757650000	835.5		
T	45.077700000	3.757710000	835.5		
T	45.077650000	3.757800000	835.5		
T	45.077430000	3.758080000	835.8		
T	45.077390000	3.758140000	835.9		
T	45.077160000	3.758460000	836.3		
T	45.076890000	3.758790000	836.2		
T	45.076340000	3.759350000	836.0		
T	45.076000000	3.759700000	835.5		
T	45.075460000	3.760220000	834.9		
T	45.075050000	3.760680000	835.0		
T	45.074720000	3.761060000	833.8		
T	45.074600000	3.761190000	833.2		
T	45.074600000	3.761190000	833.2		
T	45.074540000	3.761250000	832.9		
T	45.074410000	3.761420000	832.2		
T	45.074040000	3.761870000	831.2		
T	45.073940000	3.761980000	831.2		
T	45.073730000	3.762240000	830.8		
T	45.073610000	3.762380000	830.2		
T	45.073500000	3.762530000	829.6		
T	45.073220000	3.762830000	829.2		
T	45.073120000	3.762950000	829.5		
T	45.073020000	3.763060000	829.9		
T	45.072970000	3.763130000	830.1		
T	45.072680000	3.763460000	831.5		
T	45.072410000	3.763810000	833.3		
T	45.072220000	3.764050000	835.5		
T	45.071930000	3.764450000	838.3		
T	45.071800000	3.764660000	839.3		
T	45.071670000	3.764860000	840.1		
T	45.071550000	3.765060000	840.6		
T	45.071470000	3.765190000	840.9		
T	45.071440000	3.765230000	841.1		
T	45.071380000	3.765300000	841.4		
T	45.071300000	3.765400000	841.8		
T	45.071230000	3.765460000	842.1		
T	45.071060000	3.765600000	842.9		
T	45.070820000	3.765730000	844.0		
T	45.070670000	3.765830000	844.6		
T	45.070540000	3.765910000	844.7		
T	45.070230000	3.766140000	845.0		
T	45.070120000	3.766230000	845.1		
T	45.070070000	3.766270000	845.1		
T	45.070000000	3.766330000	845.2		
T	45.069890000	3.766420000	845.2		
T	45.069820000	3.766460000	845.2		
T	45.069730000	3.766490000	845.3		
T	45.069670000	3.766490000	845.4		
T	45.069600000	3.766500000	845.6		
T	45.069600000	3.766500000	845.6		
T	45.069580000	3.766710000	844.7		
T	45.069540000	3.766960000	843.2		
T	45.069500000	3.767120000	842.4		
T	45.069470000	3.767190000	842.1		
T	45.069430000	3.767260000	841.8		
T	45.069340000	3.767390000	841.6		
T	45.069120000	3.767650000	841.5		
T	45.069110000	3.767660000	841.5		
T	45.069110000	3.767660000	841.5		
T	45.069020000	3.767770000	841.4		
T	45.069010000	3.767780000	841.3		
T	45.068920000	3.767880000	841.2		
T	45.068790000	3.768060000	840.8		
T	45.068700000	3.768180000	840.5		
T	45.068630000	3.768290000	840.2		
T	45.068590000	3.768360000	840.0		
T	45.068570000	3.768420000	839.9		
T	45.068570000	3.768420000	839.9		
T	45.068540000	3.768510000	839.8		
T	45.068540000	3.768580000	839.7		
T	45.068450000	3.769670000	838.5		
T	45.068300000	3.771350000	836.5		
T	45.068290000	3.771520000	836.3		
T	45.068250000	3.771980000	836.2		
T	45.068230000	3.772170000	836.2		
T	45.068170000	3.772740000	836.6		
T	45.068140000	3.772910000	836.8		
T	45.068120000	3.772970000	836.9		
T	45.068030000	3.773230000	837.3		
T	45.067840000	3.773660000	837.8		
T	45.067690000	3.774020000	838.4		
T	45.067600000	3.774230000	839.0		
T	45.067550000	3.774390000	839.7		
T	45.067370000	3.775020000	842.5		
T	45.067320000	3.775210000	842.6		
T	45.067160000	3.775740000	843.2		
T	45.067120000	3.775960000	843.5		
T	45.067080000	3.776130000	843.9		
T	45.067060000	3.776270000	844.1		
T	45.067030000	3.776480000	844.5		
T	45.067020000	3.776650000	844.7		
T	45.067000000	3.776820000	844.8		
T	45.066960000	3.777010000	844.9		
T	45.066930000	3.777170000	845.1		
T	45.066880000	3.777380000	845.2		
T	45.066840000	3.777670000	845.6		
T	45.066800000	3.777850000	845.9		
T	45.066780000	3.777950000	846.1		
T	45.066760000	3.778030000	846.3		
T	45.066760000	3.778030000	846.3		
T	45.066590000	3.777990000	846.6		
T	45.066590000	3.777990000	846.6		
T	45.066470000	3.778280000	846.7		
T	45.066300000	3.778640000	845.8		
T	45.065920000	3.779440000	843.4		
T	45.065490000	3.780340000	842.2		
T	45.064710000	3.781940000	838.9		
T	45.064520000	3.782310000	838.2		
T	45.064390000	3.782530000	838.0		
T	45.064260000	3.782720000	838.2		
T	45.064090000	3.782950000	838.2		
T	45.063940000	3.783120000	837.7		
T	45.063830000	3.783240000	837.3		
T	45.063730000	3.783350000	836.9		
T	45.063570000	3.783490000	835.9		
T	45.063280000	3.783750000	834.1		
T	45.063280000	3.783760000	834.0		
T	45.062970000	3.784040000	831.1		
T	45.062870000	3.784120000	830.2		
T	45.062470000	3.784490000	825.8		
T	45.061960000	3.784960000	824.7		
T	45.061850000	3.785070000	824.7		
T	45.061710000	3.785210000	824.7		
T	45.061520000	3.785430000	825.2		
T	45.061270000	3.785750000	826.0		
T	45.061000000	3.786140000	826.2		
T	45.060710000	3.786590000	825.7		
T	45.060020000	3.787650000	823.4		
T	45.059590000	3.788290000	822.1		
T	45.059130000	3.788990000	821.4		
T	45.058510000	3.789950000	817.9		
T	45.057820000	3.791000000	816.2		
T	45.057700000	3.791210000	815.9		
T	45.057550000	3.791480000	815.9		
T	45.057450000	3.791690000	816.0		
T	45.057210000	3.792240000	815.6		
T	45.056870000	3.793090000	815.0		
T	45.056550000	3.793890000	813.9		
T	45.056440000	3.794170000	813.5		
T	45.056360000	3.794420000	813.2		
T	45.056310000	3.794610000	812.7		
T	45.056270000	3.794780000	812.2		
T	45.056230000	3.795060000	811.2		
T	45.056200000	3.795270000	810.4		
T	45.056180000	3.795420000	809.8		
T	45.056170000	3.795570000	809.2		
T	45.056170000	3.795770000	808.5		
T	45.056170000	3.795980000	807.3		
T	45.056180000	3.796300000	805.4		
T	45.056210000	3.796590000	804.0		
T	45.056260000	3.797100000	801.3		
T	45.056320000	3.797710000	798.0		
T	45.056410000	3.798560000	794.1		
T	45.056440000	3.798890000	793.2		
T	45.056460000	3.799150000	792.4		
T	45.056470000	3.799540000	790.9		
T	45.056470000	3.800040000	788.8		
T	45.056470000	3.800560000	788.2		
T	45.056470000	3.801450000	782.7		
T	45.056480000	3.802180000	777.6		
T	45.056480000	3.802990000	770.8		
T	45.056480000	3.803620000	765.4		
T	45.056480000	3.804220000	761.1		
T	45.056490000	3.804580000	759.5		
T	45.056500000	3.804790000	758.5		
T	45.056520000	3.805030000	757.3		
T	45.056550000	3.805260000	757.3		
T	45.056600000	3.805530000	756.9		
T	45.056670000	3.805800000	756.0		
T	45.056720000	3.805990000	757.5		
T	45.056770000	3.806160000	758.8		
T	45.056890000	3.806450000	759.9		
T	45.057190000	3.807230000	759.4		
T	45.057570000	3.808160000	752.6		
T	45.057880000	3.809020000	750.8		
T	45.058080000	3.809590000	750.6		
T	45.058290000	3.810220000	748.6		
T	45.058420000	3.810590000	747.8		
T	45.058510000	3.810890000	747.8		
T	45.058570000	3.811150000	747.2		
T	45.058620000	3.811440000	747.0		
T	45.058660000	3.811690000	746.5		
T	45.058680000	3.812000000	742.8		
T	45.058710000	3.812530000	736.8		
T	45.058740000	3.813050000	731.4		
T	45.058780000	3.813880000	731.3		
T	45.058800000	3.814180000	732.7		
T	45.058800000	3.814360000	733.6		
T	45.058800000	3.814830000	736.0		
T	45.058810000	3.814990000	736.7		
T	45.058820000	3.815300000	736.2		
T	45.058830000	3.815580000	735.7		
T	45.058840000	3.815720000	735.5		
T	45.058870000	3.816260000	735.6		
T	45.058890000	3.816550000	735.9		
T	45.058900000	3.816630000	736.0		
T	45.058920000	3.816760000	735.9		
T	45.058940000	3.817080000	735.5		
T	45.058950000	3.817370000	735.1		
T	45.058950000	3.817670000	734.6		
T	45.058940000	3.818030000	733.8		
T	45.058910000	3.818400000	732.7		
T	45.058880000	3.818640000	732.1		
T	45.058820000	3.818950000	730.9		
T	45.058750000	3.819290000	729.6		
T	45.058660000	3.819640000	728.3		
T	45.058550000	3.820060000	726.1		
T	45.058150000	3.821450000	718.6		
T	45.057870000	3.822450000	716.2		
T	45.057610000	3.823320000	711.8		
T	45.057500000	3.823700000	709.0		
T	45.057280000	3.824410000	709.0		
T	45.057060000	3.825130000	708.5		
T	45.056960000	3.825440000	707.1		
T	45.056890000	3.825700000	705.9		
T	45.056820000	3.826030000	704.2		
T	45.056780000	3.826220000	703.2		
T	45.056740000	3.826460000	701.8		
T	45.056650000	3.827100000	700.6		
T	45.056540000	3.827960000	701.9		
T	45.056510000	3.828180000	702.2		
T	45.056500000	3.828400000	702.2		
T	45.056490000	3.828640000	701.6		
T	45.056500000	3.828830000	700.9		
T	45.056530000	3.829110000	699.3		
T	45.056570000	3.829370000	699.3		
T	45.056620000	3.829600000	699.3		
T	45.056690000	3.829850000	699.4		
T	45.056780000	3.830110000	701.2		
T	45.056940000	3.830510000	703.0		
T	45.057160000	3.831050000	701.5		
T	45.057500000	3.831890000	695.9		
T	45.057740000	3.832460000	697.2		
T	45.058000000	3.833100000	693.5		
T	45.058250000	3.833710000	687.8		
T	45.058510000	3.834340000	687.4		
T	45.058660000	3.834730000	686.4		
T	45.058750000	3.835000000	684.5		
T	45.058810000	3.835210000	683.6		
T	45.058860000	3.835480000	682.7		
T	45.058890000	3.835730000	682.0		
T	45.058910000	3.836010000	681.0		
T	45.058900000	3.836600000	680.2		
T	45.058870000	3.836860000	678.7		
T	45.058750000	3.837780000	670.3		
T	45.058660000	3.838390000	665.2		
T	45.058620000	3.838610000	663.5		
T	45.058590000	3.838760000	662.3		
T	45.058540000	3.838900000	661.2		
T	45.058480000	3.839060000	659.9		
T	45.058390000	3.839250000	658.4		
T	45.058310000	3.839390000	657.6		
T	45.058220000	3.839530000	657.2		
T	45.058100000	3.839670000	656.8		
T	45.057940000	3.839820000	656.2		
T	45.057780000	3.839940000	655.7		
T	45.057300000	3.840210000	654.8		
T	45.057070000	3.840330000	654.3		
T	45.056990000	3.840350000	654.3		
T	45.056940000	3.840380000	654.1		
T	45.056790000	3.840460000	653.6		
T	45.056740000	3.840490000	653.3		
T	45.056500000	3.840620000	652.8		
T	45.056420000	3.840680000	652.4		
T	45.056100000	3.840900000	651.4		
T	45.055770000	3.841140000	652.3		
T	45.055550000	3.841300000	654.6		
T	45.055510000	3.841360000	654.5		
T	45.054870000	3.841790000	656.9		
T	45.054420000	3.842120000	658.2		
T	45.053860000	3.842600000	654.5		
T	45.053110000	3.843290000	652.9		
T	45.052850000	3.843530000	654.1		
T	45.052630000	3.843740000	653.8		
T	45.052340000	3.844030000	653.1		
T	45.052060000	3.844330000	654.5		
T	45.051670000	3.844800000	653.6		
T	45.051460000	3.845070000	651.8		
T	45.051300000	3.845300000	651.2		
T	45.051160000	3.845560000	649.7		
T	45.051080000	3.845710000	648.7		
T	45.050980000	3.845870000	647.7		
T	45.050930000	3.845950000	647.5		
T	45.050860000	3.846030000	647.4		
T	45.050710000	3.846170000	646.9		
T	45.050420000	3.846390000	646.0		
T	45.050300000	3.846500000	645.5		
T	45.050280000	3.846520000	645.4		
T	45.050190000	3.846640000	644.7		
T	45.050090000	3.846830000	644.4		
T	45.050050000	3.846910000	644.3		
T	45.049940000	3.847230000	643.8		
T	45.049860000	3.847470000	643.6		
T	45.049840000	3.847520000	643.6		
T	45.049760000	3.847740000	643.7		
T	45.049680000	3.847970000	643.7		
T	45.049640000	3.848110000	643.7		
T	45.049610000	3.848210000	643.6		
T	45.049540000	3.848510000	643.2		
T	45.049490000	3.848880000	642.4		
T	45.049470000	3.849000000	642.1		
T	45.049430000	3.849320000	641.3		
T	45.049380000	3.849620000	640.7		
T	45.049310000	3.849910000	640.1		
T	45.049190000	3.850310000	640.7		
T	45.049010000	3.850900000	643.3		
T	45.048890000	3.851260000	644.2		
T	45.048810000	3.851500000	644.9		
T	45.048760000	3.851640000	645.4		
T	45.048680000	3.851840000	645.4		
T	45.048580000	3.852030000	645.2		
T	45.048490000	3.852190000	645.0		
T	45.048330000	3.852440000	644.5		
T	45.048320000	3.852470000	644.5		
T	45.048150000	3.852750000	646.9		
T	45.047990000	3.853070000	648.4		
T	45.047880000	3.853360000	648.6		
T	45.047840000	3.853450000	649.1		
T	45.047780000	3.853660000	649.3		
T	45.047750000	3.853850000	649.0		
T	45.047740000	3.854040000	648.4		
T	45.047720000	3.854280000	647.9		
T	45.047740000	3.854940000	646.2		
T	45.047740000	3.855030000	646.2		
T	45.047770000	3.855780000	646.7		
T	45.047790000	3.856320000	646.7		
T	45.047810000	3.856920000	646.9		
T	45.047820000	3.857280000	647.2		
T	45.047820000	3.857360000	647.2		
T	45.047810000	3.857480000	647.5		
T	45.047790000	3.857570000	647.9		
T	45.047770000	3.857670000	648.2		
T	45.047700000	3.857840000	649.2		
T	45.047670000	3.857910000	649.7		
T	45.047610000	3.857990000	650.5		
T	45.047540000	3.858070000	651.5		
T	45.047350000	3.858230000	652.6		
T	45.047050000	3.858480000	653.1		
T	45.046960000	3.858590000	652.8		
T	45.046900000	3.858680000	652.5		
T	45.046830000	3.858810000	652.0		
T	45.046760000	3.858950000	651.3		
T	45.046680000	3.859140000	650.2		
T	45.046540000	3.859480000	648.8		
T	45.046480000	3.859630000	648.2		
T	45.046460000	3.859720000	647.8		
T	45.046430000	3.859850000	647.3		
T	45.046400000	3.860030000	646.5		
T	45.046380000	3.860130000	646.3		
T	45.046360000	3.860290000	645.8		
T	45.046340000	3.860470000	645.3		
T	45.046340000	3.860560000	645.0		
T	45.046330000	3.860610000	644.9		
T	45.046320000	3.860720000	644.6		
T	45.046260000	3.860790000	644.6		
T	45.046240000	3.860870000	644.6		
T	45.046230000	3.860980000	644.8		
T	45.046240000	3.861110000	644.9		
T	45.046270000	3.861290000	645.0		
T	45.046310000	3.861430000	644.9		
T	45.046320000	3.861480000	644.9		
T	45.046360000	3.861640000	644.8		
T	45.046370000	3.861680000	644.8		
T	45.046390000	3.861720000	644.7		
T	45.046440000	3.861920000	644.4		
T	45.046490000	3.862050000	644.0		
T	45.046520000	3.862110000	643.7		
T	45.046540000	3.862210000	643.5		
T	45.046580000	3.862440000	643.0		
T	45.046640000	3.862700000	643.5		
T	45.046750000	3.863120000	644.7		
T	45.046920000	3.863850000	644.9		
T	45.046940000	3.863980000	645.1		
T	45.046930000	3.864120000	645.6		
T	45.046920000	3.864240000	646.0		
T	45.046920000	3.864290000	646.1		
T	45.046910000	3.864340000	646.3		
T	45.046890000	3.864410000	646.6		
T	45.046870000	3.864490000	646.9		
T	45.046800000	3.864690000	647.7		
T	45.046730000	3.864840000	648.4		
T	45.046490000	3.865520000	649.2		
T	45.046220000	3.866370000	648.3		
T	45.045860000	3.867480000	646.8		
T	45.045280000	3.869170000	644.9		
T	45.045110000	3.869680000	645.7		
T	45.045060000	3.869760000	646.2		
T	45.045030000	3.869830000	646.3		
T	45.045010000	3.869890000	646.4		
T	45.044940000	3.870100000	646.9		
T	45.044900000	3.870210000	647.4		
T	45.044870000	3.870340000	647.9		
T	45.044860000	3.870480000	648.0		
T	45.044850000	3.870580000	648.2		
T	45.044850000	3.870720000	648.2		
T	45.044860000	3.870890000	648.1		
T	45.044880000	3.871060000	648.0		
T	45.044930000	3.871230000	647.2		
T	45.044950000	3.871340000	646.9		
T	45.045020000	3.871770000	646.3		
T	45.045240000	3.873120000	646.6		
T	45.045310000	3.873600000	644.8		
T	45.045360000	3.873930000	643.0		
T	45.045370000	3.874070000	642.5		
T	45.045380000	3.874190000	642.1		
T	45.045390000	3.874280000	642.1		
T	45.045400000	3.874430000	642.3		
T	45.045400000	3.874690000	643.1		
T	45.045400000	3.874980000	643.9		
T	45.045400000	3.875080000	643.8		
T	45.045400000	3.875080000	643.8		
T	45.045390000	3.875080000	644.1		
T	45.045390000	3.875070000	644.1		
T	45.045380000	3.875070000	644.4		
T	45.045370000	3.875060000	644.7		
T	45.045360000	3.875060000	645.0		
T	45.045350000	3.875060000	645.3		
T	45.045340000	3.875060000	645.6		
T	45.045330000	3.875060000	645.9		
T	45.045330000	3.875070000	645.9		
T	45.045320000	3.875070000	646.2		
T	45.045310000	3.875070000	646.5		
T	45.045310000	3.875080000	646.5		
T	45.045300000	3.875080000	646.8		
T	45.045300000	3.875090000	646.7		
T	45.045290000	3.875100000	647.0		
T	45.045290000	3.875110000	647.0		
T	45.045280000	3.875110000	647.2		
T	45.045280000	3.875120000	647.2		
T	45.045280000	3.875130000	647.2		
T	45.045270000	3.875130000	647.5		
T	45.045270000	3.875140000	647.4		
T	45.045270000	3.875150000	647.4		
T	45.045270000	3.875160000	647.4		
T	45.045270000	3.875170000	647.3		
T	45.045270000	3.875180000	647.3		
T	45.045270000	3.875190000	647.3		
T	45.045270000	3.875200000	647.3		
T	45.045270000	3.875210000	647.2		
T	45.045270000	3.875220000	647.2		
T	45.045270000	3.875230000	647.2		
T	45.045270000	3.875240000	647.1		
T	45.045280000	3.875240000	646.8		
T	45.045280000	3.875250000	646.8		
T	45.045280000	3.875260000	646.8		
T	45.045290000	3.875260000	646.5		
T	45.045290000	3.875270000	646.5		
T	45.045300000	3.875280000	646.1		
T	45.045310000	3.875410000	645.5		
T	45.045320000	3.875500000	644.9		
T	45.045340000	3.875640000	644.0		
T	45.045280000	3.875930000	644.3		
T	45.045160000	3.876400000	643.7		
T	45.044750000	3.878000000	643.6		
T	45.044590000	3.878590000	643.5		
T	45.044540000	3.878790000	643.5		
T	45.044410000	3.879310000	643.5		
T	45.044350000	3.879410000	643.7		
T	45.044330000	3.879450000	643.8		
T	45.044320000	3.879470000	643.9		
T	45.044310000	3.879520000	643.9		
T	45.044290000	3.879620000	643.9		
